date,vertical,year,month,sumOfLeads
2020-07-21,Generalist,2020,7,236958.442630642
2020-07-21,Jobs,2020,7,60553.549596113
2020-07-21,Property,2020,7,268964.764548089
2020-07-21,Services,2020,7,9955.142284186
2020-07-22,,2020,7,28
2020-07-22,Auto,2020,7,303719.534631867
2020-07-22,Generalist,2020,7,248720.845905745
2020-07-22,Jobs,2020,7,55822.446939822
2020-07-22,Property,2020,7,262451.389248826
2020-07-22,Services,2020,7,10192.787011802
2020-07-23,,2020,7,28
2020-07-23,Auto,2020,7,291224.570006868
2020-07-23,Generalist,2020,7,258911.773049418
2020-07-23,Jobs,2020,7,54588.335334627
2020-07-23,Property,2020,7,244773.341086542
2020-07-23,Services,2020,7,9188.519746616
2020-07-24,,2020,7,34
2020-07-24,Auto,2020,7,298980.015864402
2020-07-24,Generalist,2020,7,267648.85809336
2020-07-24,Jobs,2020,7,48905.873109656
2020-07-24,Property,2020,7,229331.923783158
2020-07-24,Services,2020,7,9443.72485601
2020-07-25,,2020,7,16
2020-07-25,Auto,2020,7,304174.607503428
2020-07-25,Generalist,2020,7,268631.23647877
2020-07-25,Jobs,2020,7,37469.129935538
2020-07-25,Property,2020,7,209460.76229646
2020-07-25,Services,2020,7,9388.647139155
2020-07-26,,2020,7,16
2020-07-26,Auto,2020,7,290795.377598285
2020-07-26,Generalist,2020,7,268505.181454903
2020-07-26,Jobs,2020,7,35814.647231213
2020-07-26,Property,2020,7,215695.537231576
2020-07-26,Services,2020,7,9507.606704378
2020-07-27,,2020,7,38
2020-07-27,Auto,2020,7,306947.841130892
2020-07-27,Generalist,2020,7,259672.397253868
2020-07-27,Jobs,2020,7,51217.505882845
2020-07-27,Property,2020,7,246846.237565816
2020-07-27,Services,2020,7,9416.278482291
2020-07-28,,2020,7,16
2020-07-28,Auto,2020,7,290230.600940045
2020-07-28,Generalist,2020,7,249712.136973005
2020-07-28,Jobs,2020,7,50253.694415378
2020-07-28,Property,2020,7,235868.714592116
2020-07-28,Services,2020,7,10305.340588551
2020-07-29,,2020,7,26
2020-07-29,Auto,2020,7,273411.542979986
2020-07-29,Generalist,2020,7,241718.333779707
2020-07-29,Jobs,2020,7,42041.644736174
2020-07-29,Property,2020,7,219072.825003067
2020-07-29,Services,2020,7,8853.047446199
2020-07-30,,2020,7,28
2020-07-30,Auto,2020,7,242077.439658344
2020-07-30,Generalist,2020,7,246745.228952058
2020-07-30,Jobs,2020,7,30944.684805531
2020-07-30,Property,2020,7,179169.016352689
2020-07-30,Services,2020,7,8593.352774035
2020-07-31,,2020,7,10
2020-07-31,Auto,2020,7,232851.822554515
2020-07-31,Generalist,2020,7,230990.110810157
2020-07-31,Jobs,2020,7,21219.356357304
2020-07-31,Property,2020,7,148202.761899545
2020-07-31,Services,2020,7,7745.207513313
2020-08-01,,2020,8,26
2020-08-01,Auto,2020,8,255004.49567125
2020-08-01,Generalist,2020,8,243958.441655039
2020-08-01,Jobs,2020,8,23321.088315887
2020-08-01,Property,2020,8,175274.495040946
2020-08-01,Services,2020,8,9608.272218879
2020-08-02,,2020,8,16
2020-08-02,Auto,2020,8,265068.086389949
2020-08-02,Generalist,2020,8,251667.717373178
2020-08-02,Jobs,2020,8,29712.393215285
2020-08-02,Property,2020,8,198292.038951201
2020-08-02,Services,2020,8,7389.066839083
2020-08-03,,2020,8,42
2020-08-03,Auto,2020,8,302014.87661685
2020-08-03,Generalist,2020,8,264502.642005977
2020-08-03,Jobs,2020,8,57651.172043118
2020-08-03,Property,2020,8,256461.549427759
2020-08-03,Services,2020,8,9827.925074155
2020-08-04,,2020,8,32
2020-08-04,Auto,2020,8,309799.431552103
2020-08-04,Generalist,2020,8,267267.34634594
2020-08-04,Jobs,2020,8,64114.214867035
2020-08-04,Property,2020,8,271340.627315871
2020-08-04,Services,2020,8,11289.360708857
2020-08-05,,2020,8,38
2020-08-05,Auto,2020,8,297276.810170273
2020-08-05,Generalist,2020,8,264320.848381885
2020-08-05,Jobs,2020,8,60122.823202044
2020-08-05,Property,2020,8,273471.602662306
2020-08-05,Services,2020,8,10107.989229625
2020-08-06,,2020,8,48
2020-08-06,Auto,2020,8,311277.700289759
2020-08-06,Generalist,2020,8,261936.013794835
2020-08-06,Jobs,2020,8,59033.011734577
2020-08-06,Property,2020,8,263866.065838494
2020-08-06,Services,2020,8,9850.833028729
2020-08-07,,2020,8,22
2020-08-07,Auto,2020,8,294676.387929325
2020-08-07,Generalist,2020,8,261549.359629771
2020-08-07,Jobs,2020,8,49248.353232435
2020-08-07,Property,2020,8,238358.470600501
2020-08-07,Services,2020,8,8752.180256294
2020-08-08,,2020,8,32
2020-08-08,Auto,2020,8,289321.228473101
2020-08-08,Generalist,2020,8,263014.240223694
2020-08-08,Jobs,2020,8,34925.75923783
2020-08-08,Property,2020,8,213218.61243194
2020-08-08,Services,2020,8,9696.053769259
2020-08-09,,2020,8,38
2020-08-09,Auto,2020,8,299381.215031999
2020-08-09,Generalist,2020,8,257865.361617228
2020-08-09,Jobs,2020,8,34150.56385001
2020-08-09,Property,2020,8,236052.026201168
2020-08-09,Services,2020,8,8932.638631624
2020-08-10,,2020,8,24
2020-08-10,Auto,2020,8,314018.005774701
2020-08-10,Generalist,2020,8,255448.896315567
2020-08-10,Jobs,2020,8,64809.989563028
2020-08-10,Property,2020,8,288210.712698595
2020-08-10,Services,2020,8,10832.170260207
2020-08-11,,2020,8,34
2020-08-11,Auto,2020,8,315511.509497381
2020-08-11,Generalist,2020,8,255838.451669062
2020-08-11,Jobs,2020,8,64460.486780771
2020-08-11,Property,2020,8,277932.170693806
2020-08-11,Services,2020,8,11145.801689793
2020-08-12,,2020,8,48
2020-08-12,Auto,2020,8,315267.050196199
2020-08-12,Generalist,2020,8,250639.704133196
2020-08-12,Jobs,2020,8,61841.604753324
2020-08-12,Property,2020,8,273030.900564708
2020-08-12,Services,2020,8,10439.58304261
2020-08-13,,2020,8,36
2020-08-13,Auto,2020,8,232472
2020-08-13,Generalist,2020,8,184575
2020-08-13,Jobs,2020,8,42631
2020-08-13,Property,2020,8,197047
2020-08-13,Services,2020,8,7468
2020-08-14,,2020,8,44
2020-08-14,Auto,2020,8,223770
2020-08-14,Generalist,2020,8,190385
2020-08-14,Jobs,2020,8,36858
2020-08-14,Property,2020,8,187613
2020-08-14,Services,2020,8,7688
2020-08-15,,2020,8,12
2020-08-15,Auto,2020,8,292710.919600637
2020-08-15,Generalist,2020,8,251154.11224577
2020-08-15,Jobs,2020,8,37524.595946321
2020-08-15,Property,2020,8,219311.730201513
2020-08-15,Services,2020,8,9385.724252239
2020-08-16,,2020,8,48
2020-08-16,Auto,2020,8,300964.462017268
2020-08-16,Generalist,2020,8,252722.617661581
2020-08-16,Jobs,2020,8,34536.926401658
2020-08-16,Property,2020,8,230367.225511805
2020-08-16,Services,2020,8,10553.857167456
2020-08-17,,2020,8,66
2020-08-17,Auto,2020,8,319098.044196903
2020-08-17,Generalist,2020,8,254896.496516346
2020-08-17,Jobs,2020,8,64827.48250703
2020-08-17,Property,2020,8,278762.143537997
2020-08-17,Services,2020,8,12938.303103978
2020-08-18,,2020,8,42
2020-08-18,Auto,2020,8,316032.560208958
2020-08-18,Generalist,2020,8,245139.189871735
2020-08-18,Jobs,2020,8,63717.897634343
2020-08-18,Property,2020,8,276050.236068504
2020-08-18,Services,2020,8,13374.473046993
2020-08-19,,2020,8,18
2020-08-19,Auto,2020,8,301633.500818203
2020-08-19,Generalist,2020,8,244560.475192045
2020-08-19,Jobs,2020,8,59402.215669879
2020-08-19,Property,2020,8,261566.689648765
2020-08-19,Services,2020,8,14125.998866203
2020-08-20,,2020,8,40
2020-08-20,Auto,2020,8,308128.9135813
2020-08-20,Generalist,2020,8,252695.714553094
2020-08-20,Jobs,2020,8,41596.150501399
2020-08-20,Property,2020,8,242227.818628165
2020-08-20,Services,2020,8,14487.518180234
2020-08-21,,2020,8,30
2020-08-21,Auto,2020,8,305544.17111335
2020-08-21,Generalist,2020,8,244012.64643486
2020-08-21,Jobs,2020,8,49392.416937128
2020-08-21,Property,2020,8,251230.880684686
2020-08-21,Services,2020,8,15697.324342163
2020-08-22,,2020,8,16
2020-08-22,Auto,2020,8,288618.632830784
2020-08-22,Generalist,2020,8,229015.452070429
2020-08-22,Jobs,2020,8,32690.262421509
2020-08-22,Property,2020,8,217057.239223542
2020-08-22,Services,2020,8,12530.931334205
2020-08-23,,2020,8,18
2020-08-23,Auto,2020,8,292925.653666451
2020-08-23,Generalist,2020,8,250561.565068582
2020-08-23,Jobs,2020,8,35116.737869125
2020-08-23,Property,2020,8,233484.516929236
2020-08-23,Services,2020,8,9273.870212926
2020-08-24,,2020,8,32
2020-08-24,Auto,2020,8,306302.021143454
2020-08-24,Generalist,2020,8,254327.947134845
2020-08-24,Jobs,2020,8,65681.384612409
2020-08-24,Property,2020,8,287555.843130589
2020-08-24,Services,2020,8,12398.088920476
2020-08-25,,2020,8,22
2020-08-25,Auto,2020,8,296934.997506709
2020-08-25,Generalist,2020,8,249414.495081728
2020-08-25,Jobs,2020,8,59295.338805524
2020-08-25,Property,2020,8,277610.395546071
2020-08-25,Services,2020,8,14161.293140403
2020-08-26,,2020,8,16
2020-08-26,Auto,2020,8,303376.752365839
2020-08-26,Generalist,2020,8,253920.312577271
2020-08-26,Jobs,2020,8,57825.779575283
2020-08-26,Property,2020,8,268805.556443523
2020-08-26,Services,2020,8,13408.764675605
2020-08-27,,2020,8,34
2020-08-27,Auto,2020,8,290541.272487822
2020-08-27,Generalist,2020,8,248963.593772081
2020-08-27,Jobs,2020,8,53468.649985773
2020-08-27,Property,2020,8,255958.051320291
2020-08-27,Services,2020,8,14260.584926407
2020-08-28,,2020,8,16
2020-08-28,Auto,2020,8,258766.175513267
2020-08-28,Generalist,2020,8,228090.138271895
2020-08-28,Jobs,2020,8,40703.389917402
2020-08-28,Property,2020,8,221803.493491628
2020-08-28,Services,2020,8,14880.133586585
2020-08-29,,2020,8,24
2020-08-29,Auto,2020,8,272258.302147793
2020-08-29,Generalist,2020,8,225956.191656156
2020-08-29,Jobs,2020,8,31787.401361345
2020-08-29,Property,2020,8,200090.984998911
2020-08-29,Services,2020,8,17684.327533555
2020-08-30,,2020,8,46
2020-08-30,Auto,2020,8,262043.6283684
2020-08-30,Generalist,2020,8,240147.282611752
2020-08-30,Jobs,2020,8,27608.263224353
2020-08-30,Property,2020,8,198453.589346396
2020-08-30,Services,2020,8,14612.118867528
2020-08-31,,2020,8,26
2020-08-31,Auto,2020,8,271563.300351219
2020-08-31,Generalist,2020,8,248473.007878153
2020-08-31,Jobs,2020,8,30913.979378745
2020-08-31,Property,2020,8,223571.29779009
2020-08-31,Services,2020,8,8375.978176142
2020-09-01,,2020,9,32
2020-09-01,Auto,2020,9,302167.227982775
2020-09-01,Generalist,2020,9,255248.377661435
2020-09-01,Jobs,2020,9,67373.261075342
2020-09-01,Property,2020,9,279530.565099736
2020-09-01,Services,2020,9,11723.097607933
2020-09-02,,2020,9,42
2020-09-02,Auto,2020,9,299963.527678922
2020-09-02,Generalist,2020,9,251288.498553815
2020-09-02,Jobs,2020,9,66337.775388049
2020-09-02,Property,2020,9,283006.327635201
2020-09-02,Services,2020,9,10969.24534439
2020-09-03,,2020,9,30
2020-09-03,Auto,2020,9,295234.192758799
2020-09-03,Generalist,2020,9,242623.145511652
2020-09-03,Jobs,2020,9,62303.632977316
2020-09-03,Property,2020,9,279214.909301163
2020-09-03,Services,2020,9,10759.310924659
2020-09-04,,2020,9,20
2020-09-04,Auto,2020,9,273532.003721141
2020-09-04,Generalist,2020,9,240276.852545691
2020-09-04,Jobs,2020,9,51121.143331197
2020-09-04,Property,2020,9,242004.004412108
2020-09-04,Services,2020,9,10921.356005385
2020-09-05,,2020,9,28
2020-09-05,Auto,2020,9,278796.357951691
2020-09-05,Generalist,2020,9,233510.001239989
2020-09-05,Jobs,2020,9,35484.484341126
2020-09-05,Property,2020,9,210086.633293556
2020-09-05,Services,2020,9,11442.674618687
2020-09-06,,2020,9,34
2020-09-06,Auto,2020,9,288808.695006693
2020-09-06,Generalist,2020,9,244264.716870301
2020-09-06,Jobs,2020,9,35159.371043736
2020-09-06,Property,2020,9,236210.409193534
2020-09-06,Services,2020,9,9605.283382408
2020-09-07,,2020,9,46
2020-09-07,Auto,2020,9,302916.022297271
2020-09-07,Generalist,2020,9,247726.796516134
2020-09-07,Jobs,2020,9,65822.816433264
2020-09-07,Property,2020,9,290569.628411941
2020-09-07,Services,2020,9,9267.477155029
2020-09-08,,2020,9,18
2020-09-08,Auto,2020,9,290110.158956368
2020-09-08,Generalist,2020,9,237029.833109
2020-09-08,Jobs,2020,9,65065.79119224
2020-09-08,Property,2020,9,283962.120987837
2020-09-08,Services,2020,9,10359.513806031
2020-09-09,,2020,9,26
2020-09-09,Auto,2020,9,286106.977942332
2020-09-09,Generalist,2020,9,237400.625185879
2020-09-09,Jobs,2020,9,67512.473558126
2020-09-09,Property,2020,9,267771.521406883
2020-09-09,Services,2020,9,10280.145624239
2020-09-10,,2020,9,44
2020-09-10,Auto,2020,9,278656.540596343
2020-09-10,Generalist,2020,9,224641.53968183
2020-09-10,Jobs,2020,9,60977.467505683
2020-09-10,Property,2020,9,251754.802621247
2020-09-10,Services,2020,9,9242.648093747
2020-09-11,,2020,9,30
2020-09-11,Auto,2020,9,257475.893501158
2020-09-11,Generalist,2020,9,222926.507673716
2020-09-11,Jobs,2020,9,47382.132603591
2020-09-11,Property,2020,9,236841.705448821
2020-09-11,Services,2020,9,8576.18475534
2020-09-12,,2020,9,28
2020-09-12,Auto,2020,9,268278.748877024
2020-09-12,Generalist,2020,9,220321.104995103
2020-09-12,Jobs,2020,9,31089.210247266
2020-09-12,Property,2020,9,211169.718916552
2020-09-12,Services,2020,9,7614.127071133
2020-09-13,,2020,9,36
2020-09-13,Auto,2020,9,270936.136488794
2020-09-13,Generalist,2020,9,222545.728233301
2020-09-13,Jobs,2020,9,29569.234598939
2020-09-13,Property,2020,9,219326.059921231
2020-09-13,Services,2020,9,8548.877592542
2020-09-14,,2020,9,74
2020-09-14,Auto,2020,9,292523.972231621
2020-09-14,Generalist,2020,9,219892.549548051
2020-09-14,Jobs,2020,9,56870.35630191
2020-09-14,Property,2020,9,280794.785351696
2020-09-14,Services,2020,9,11954.850260631
2020-09-15,,2020,9,28
2020-09-15,Auto,2020,9,270224.633706683
2020-09-15,Generalist,2020,9,206805.27573637
2020-09-15,Jobs,2020,9,51954.121962492
2020-09-15,Property,2020,9,259953.18900532
2020-09-15,Services,2020,9,8674.048851717
2020-09-16,,2020,9,22
2020-09-16,Auto,2020,9,270056.462133606
2020-09-16,Generalist,2020,9,215619.617324568
2020-09-16,Jobs,2020,9,34426.211136617
2020-09-16,Property,2020,9,235334.854579817
2020-09-16,Services,2020,9,8164.904351733
2020-09-17,,2020,9,34
2020-09-17,Auto,2020,9,275535.854194279
2020-09-17,Generalist,2020,9,212628.956683471
2020-09-17,Jobs,2020,9,60904.861264291
2020-09-17,Property,2020,9,264717.005619216
2020-09-17,Services,2020,9,9978.32218934
2020-09-18,,2020,9,22
2020-09-18,Auto,2020,9,271683.052550754
2020-09-18,Generalist,2020,9,212786.142879684
2020-09-18,Jobs,2020,9,47547.119782368
2020-09-18,Property,2020,9,244409.658122644
2020-09-18,Services,2020,9,8616.886268894
2020-09-19,,2020,9,22
2020-09-19,Auto,2020,9,264040.730746136
2020-09-19,Generalist,2020,9,207543.805798977
2020-09-19,Jobs,2020,9,31151.002038223
2020-09-19,Property,2020,9,218986.917480638
2020-09-19,Services,2020,9,7793.393292261
