date,channel_grouping,year,month,sumOfLeads
2020-10-17,Referral,2020,10,18626.539672398
2020-10-17,Social,2020,10,1240.884339686
2020-10-18,(Other),2020,10,170337.708613933
2020-10-18,Direct,2020,10,260815.350123167
2020-10-18,Display,2020,10,1343.144187805
2020-10-18,Email,2020,10,561.03927643
2020-10-18,Organic Search,2020,10,160300.146676701
2020-10-18,Paid Search,2020,10,65279.321375729
2020-10-18,Referral,2020,10,17815.261944137
2020-10-18,Social,2020,10,1513.63121585
2020-10-19,(Other),2020,10,179906.860057157
2020-10-19,Direct,2020,10,265599.55680059
2020-10-19,Display,2020,10,1452.478944924
2020-10-19,Email,2020,10,653.072212731
2020-10-19,Organic Search,2020,10,190325.423576583
2020-10-19,Paid Search,2020,10,64755.58111249
2020-10-19,Referral,2020,10,21808.383078774
2020-10-19,Social,2020,10,1215.583159377
2020-10-20,(Other),2020,10,181243.70580971
2020-10-20,Direct,2020,10,255346.960328724
2020-10-20,Display,2020,10,1272.367755864
2020-10-20,Email,2020,10,522.103939539
2020-10-20,Organic Search,2020,10,182530.451051136
2020-10-20,Paid Search,2020,10,61644.16664557
2020-10-20,Referral,2020,10,17560.868628128
2020-10-20,Social,2020,10,1197.92213619
2020-10-21,(Other),2020,10,175209.923530297
2020-10-21,Direct,2020,10,242402.772351562
2020-10-21,Display,2020,10,1310.154614641
2020-10-21,Email,2020,10,521.686623326
2020-10-21,Organic Search,2020,10,162864.89178644
2020-10-21,Paid Search,2020,10,61517.446561632
2020-10-21,Referral,2020,10,16051.157954764
2020-10-21,Social,2020,10,1043.398695786
2020-10-22,(Other),2020,10,179282.702315328
2020-10-22,Direct,2020,10,249233.704526629
2020-10-22,Display,2020,10,1224.337356412
2020-10-22,Email,2020,10,2197.49089897
2020-10-22,Organic Search,2020,10,168492.197171802
2020-10-22,Paid Search,2020,10,64093.427746693
2020-10-22,Referral,2020,10,16313.457178019
2020-10-22,Social,2020,10,992.920673022
2020-10-23,(Other),2020,10,172740.294761079
2020-10-23,Direct,2020,10,241938.439795006
2020-10-23,Display,2020,10,1321.643763417
2020-10-23,Email,2020,10,1508.74376255
2020-10-23,Organic Search,2020,10,154990.635038891
2020-10-23,Paid Search,2020,10,59355.044397541
2020-10-23,Referral,2020,10,16606.840705463
2020-10-23,Social,2020,10,936.874286562
2020-10-24,(Other),2020,10,179501.542169549
2020-10-24,Direct,2020,10,249360.786928262
2020-10-24,Display,2020,10,996.337567263
2020-10-24,Email,2020,10,1156.204670687
2020-10-24,Organic Search,2020,10,146965.669622685
2020-10-24,Paid Search,2020,10,59923.369975802
2020-10-24,Referral,2020,10,14759.672643307
2020-10-24,Social,2020,10,1075.771168237
2020-10-25,(Other),2020,10,181609.720559764
2020-10-25,Direct,2020,10,255648.383293266
2020-10-25,Display,2020,10,777.463218235
2020-10-25,Email,2020,10,1421.613576535
2020-10-25,Organic Search,2020,10,141895.75301842
2020-10-25,Paid Search,2020,10,61741.678314719
2020-10-25,Referral,2020,10,12817.940410701
2020-10-25,Social,2020,10,1025.411895153
2020-10-26,(Other),2020,10,195800.71095903
2020-10-26,Direct,2020,10,265899.785948503
2020-10-26,Display,2020,10,1077.901142507
2020-10-26,Email,2020,10,991.011123401
2020-10-26,Organic Search,2020,10,173244.460809145
2020-10-26,Paid Search,2020,10,68040.716416364
2020-10-26,Referral,2020,10,16902.838739259
2020-10-26,Social,2020,10,1405.258389657
2020-10-27,(Other),2020,10,195840.129602012
2020-10-27,Direct,2020,10,268584.598021003
2020-10-27,Display,2020,10,1354.937418863
2020-10-27,Email,2020,10,1239.997474914
2020-10-27,Organic Search,2020,10,168121.35544633
2020-10-27,Paid Search,2020,10,68403.968468516
2020-10-27,Referral,2020,10,15496.070897953
2020-10-27,Social,2020,10,1350.997053599
2020-10-28,(Other),2020,10,194079.899978202
2020-10-28,Direct,2020,10,266153.104378735
2020-10-28,Display,2020,10,964.859763174
2020-10-28,Email,2020,10,962.534219063
2020-10-28,Organic Search,2020,10,162234.550676773
2020-10-28,Paid Search,2020,10,66063.143394506
2020-10-28,Referral,2020,10,15544.073697799
2020-10-28,Social,2020,10,1345.760106324
2020-10-29,(Other),2020,10,201438.378884787
2020-10-29,Direct,2020,10,274110.584466614
2020-10-29,Display,2020,10,960.771462427
2020-10-29,Email,2020,10,843.053471059
2020-10-29,Organic Search,2020,10,157185.867665504
2020-10-29,Paid Search,2020,10,67066.171672531
2020-10-29,Referral,2020,10,13041.706365748
2020-10-29,Social,2020,10,1281.484465956
2020-10-30,(Other),2020,10,201348.534571412
2020-10-30,Direct,2020,10,259106.863668013
2020-10-30,Display,2020,10,908.069975174
2020-10-30,Email,2020,10,679.814325191
2020-10-30,Organic Search,2020,10,164653.698444817
2020-10-30,Paid Search,2020,10,65297.115616959
2020-10-30,Referral,2020,10,14152.423557971
2020-10-30,Social,2020,10,968.147325186
2020-10-31,(Other),2020,10,199557.402682618
2020-10-31,Direct,2020,10,262987.687344327
2020-10-31,Display,2020,10,1036.579969023
2020-10-31,Email,2020,10,732.581900784
2020-10-31,Organic Search,2020,10,148035.131684102
2020-10-31,Paid Search,2020,10,68488.760173525
2020-10-31,Referral,2020,10,11931.133613857
2020-10-31,Social,2020,10,1090.547974095
2020-11-01,(Other),2020,11,192047.253482643
2020-11-01,Direct,2020,11,265692.437942161
2020-11-01,Display,2020,11,733.024235849
2020-11-01,Email,2020,11,717.521785333
2020-11-01,Organic Search,2020,11,145816.979896548
2020-11-01,Paid Search,2020,11,74567.15256596
2020-11-01,Referral,2020,11,12461.741104878
2020-11-01,Social,2020,11,1024.525405419
2020-11-02,(Other),2020,11,208357.813368201
2020-11-02,Direct,2020,11,276259.250210314
2020-11-02,Display,2020,11,1030.441683803
2020-11-02,Email,2020,11,693.108068589
2020-11-02,Organic Search,2020,11,179223.54006188
2020-11-02,Paid Search,2020,11,75253.513789314
2020-11-02,Referral,2020,11,16586.052365064
2020-11-02,Social,2020,11,1488.934803572
2020-11-03,(Other),2020,11,200087.532854891
2020-11-03,Direct,2020,11,267191.694580794
2020-11-03,Display,2020,11,827.941048157
2020-11-03,Email,2020,11,742.026277947
2020-11-03,Organic Search,2020,11,170742.19363744
2020-11-03,Paid Search,2020,11,75290.004938883
2020-11-03,Referral,2020,11,20118.715671749
2020-11-03,Social,2020,11,1355.220313121
2020-11-04,(Other),2020,11,196263.264753785
2020-11-04,Direct,2020,11,253365.83366892
2020-11-04,Display,2020,11,1422.863560525
2020-11-04,Email,2020,11,1087.653485707
2020-11-04,Organic Search,2020,11,165778.561582789
2020-11-04,Paid Search,2020,11,73361.301639036
