date,channel_grouping,year,month,sumOfLeads,ad_id
2021-02-10,Display,2021,2,10041.597757271,2178
2021-02-10,Email,2021,2,126.301984616,29
2021-02-10,Organic Search,2021,2,140874.412393752,25166
2021-02-10,Paid Search,2021,2,71039.921289599,13208
2021-02-10,Referral,2021,2,11787.521135589,2248
2021-02-10,Social,2021,2,1122.339806954,234
2021-02-11,(Other),2021,2,251268.565702776,35601
2021-02-11,Direct,2021,2,183456.085979039,28090
2021-02-11,Display,2021,2,8806.744566319,1866
2021-02-11,Email,2021,2,66.800303725,18
2021-02-11,Organic Search,2021,2,131059.356800458,23626
2021-02-11,Paid Search,2021,2,58300.872202825,10726
2021-02-11,Referral,2021,2,11304.169311438,2147
2021-02-11,Social,2021,2,800.058731084,171
2021-02-12,(Other),2021,2,274001.879812468,38618
2021-02-12,Direct,2021,2,171670.548673863,26430
2021-02-12,Display,2021,2,9600.618575467,2125
2021-02-12,Email,2021,2,52.709112804,14
2021-02-12,Organic Search,2021,2,120818.451126623,21487
2021-02-12,Paid Search,2021,2,56767.126498169,10316
2021-02-12,Referral,2021,2,8910.938628423,1757
2021-02-12,Social,2021,2,727.686699441,155
2021-02-13,(Other),2021,2,296626.279284731,40884
2021-02-13,Direct,2021,2,180146.907942349,27674
2021-02-13,Display,2021,2,9880.396085962,2215
2021-02-13,Email,2021,2,93.011271833,23
2021-02-13,Organic Search,2021,2,131845.897366269,23611
2021-02-13,Paid Search,2021,2,65171.45390285,11682
2021-02-13,Referral,2021,2,9378.775376253,1862
2021-02-13,Social,2021,2,914.657673496,183
2021-02-14,(Other),2021,2,289654.055108147,40539
2021-02-14,Direct,2021,2,173489.305155584,27470
2021-02-14,Display,2021,2,11988.337035163,2360
2021-02-14,Email,2021,2,178.688242927,42
2021-02-14,Organic Search,2021,2,131318.741216256,23659
2021-02-14,Paid Search,2021,2,64945.143040953,11460
2021-02-14,Referral,2021,2,9555.246890888,1918
2021-02-14,Social,2021,2,1548.474566062,307
2021-02-15,(Other),2021,2,313301.165090435,43394
2021-02-15,Direct,2021,2,194093.62640118,29784
2021-02-15,Display,2021,2,11753.248049551,2415
2021-02-15,Email,2021,2,136.395038412,33
2021-02-15,Organic Search,2021,2,166411.802258986,29170
2021-02-15,Paid Search,2021,2,69386.172486735,12275
2021-02-15,Referral,2021,2,14557.797085335,2811
2021-02-15,Social,2021,2,1141.928677599,227
2021-02-16,(Other),2021,2,299439.3450524,41783
2021-02-16,Direct,2021,2,181064.807313682,28159
2021-02-16,Display,2021,2,11150.426443374,2437
2021-02-16,Email,2021,2,108.787065038,21
2021-02-16,Organic Search,2021,2,160731.311095584,28676
2021-02-16,Paid Search,2021,2,70304.211011713,12402
2021-02-16,Referral,2021,2,14961.50750927,2742
2021-02-16,Social,2021,2,1284.450472253,267
2021-02-17,(Other),2021,2,306841.233083813,42379
2021-02-17,Direct,2021,2,181039.524423726,28177
2021-02-17,Display,2021,2,11748.825172798,2406
2021-02-17,Email,2021,2,196.600913778,48
2021-02-17,Organic Search,2021,2,163997.878358081,29031
2021-02-17,Paid Search,2021,2,69372.391578003,12092
2021-02-17,Referral,2021,2,14187.727095453,2648
2021-02-17,Social,2021,2,1903.751539737,365
2021-02-18,(Other),2021,2,275501.839595086,38596
2021-02-18,Direct,2021,2,179547.669270357,28188
2021-02-18,Display,2021,2,10941.790217071,2293
2021-02-18,Email,2021,2,120.030166273,31
2021-02-18,Organic Search,2021,2,157038.848077979,28095
2021-02-18,Paid Search,2021,2,66953.91991853,11686
2021-02-18,Referral,2021,2,13076.74295065,2438
2021-02-18,Social,2021,2,1303.559250503,275
2021-02-19,(Other),2021,2,264511.10208331,38151
2021-02-19,Direct,2021,2,178418.50088854,27977
2021-02-19,Display,2021,2,10581.17495745,2144
2021-02-19,Email,2021,2,200.503026489,34
2021-02-19,Organic Search,2021,2,148124.383711522,26458
2021-02-19,Paid Search,2021,2,64442.286430058,11468
2021-02-19,Referral,2021,2,12145.567165509,2269
2021-02-19,Social,2021,2,1593.167778435,316
2021-02-20,(Other),2021,2,269148.255424718,38524
2021-02-20,Direct,2021,2,180429.179974379,28585
2021-02-20,Display,2021,2,9722.554579764,2144
2021-02-20,Email,2021,2,55.14695794,13
2021-02-20,Organic Search,2021,2,137038.676101184,24930
2021-02-20,Paid Search,2021,2,64031.985976051,11671
2021-02-20,Referral,2021,2,10005.9506119,1935
2021-02-20,Social,2021,2,667.455138598,132
2021-02-21,(Other),2021,2,270999.669415731,38405
2021-02-21,Direct,2021,2,186241.610298564,28831
2021-02-21,Display,2021,2,8963.421481789,1932
2021-02-21,Email,2021,2,119.762429936,19
2021-02-21,Organic Search,2021,2,138406.831262779,24887
2021-02-21,Paid Search,2021,2,74300.267318088,12462
2021-02-21,Referral,2021,2,10475.732353448,2073
2021-02-21,Social,2021,2,1131.814948587,243
2021-02-22,(Other),2021,2,285448.801419116,40492
2021-02-22,Direct,2021,2,200016.176307466,30717
2021-02-22,Display,2021,2,9335.838999595,2111
2021-02-22,Email,2021,2,251.349230649,42
2021-02-22,Organic Search,2021,2,171939.11702,30168
2021-02-22,Paid Search,2021,2,75364.710370933,13010
2021-02-22,Referral,2021,2,14799.42327951,2749
2021-02-22,Social,2021,2,2161.177053791,423
2021-02-23,(Other),2021,2,272894.520653254,39160
2021-02-23,Direct,2021,2,191890.350640506,30054
2021-02-23,Display,2021,2,9662.594146046,2111
2021-02-23,Email,2021,2,132.442074419,34
2021-02-23,Organic Search,2021,2,168129.196352832,29634
2021-02-23,Paid Search,2021,2,68660.115072943,12167
2021-02-23,Referral,2021,2,14320.001126066,2633
2021-02-23,Social,2021,2,1243.817741947,275
2021-02-24,(Other),2021,2,280158.684147921,39995
2021-02-24,Direct,2021,2,187332.797152924,29638
2021-02-24,Display,2021,2,9695.819056598,2134
2021-02-24,Email,2021,2,116.90824518,29
2021-02-24,Organic Search,2021,2,156111.23517466,27793
2021-02-24,Paid Search,2021,2,68919.401380139,12049
2021-02-24,Referral,2021,2,13079.90548334,2540
2021-02-24,Social,2021,2,1439.435798015,316
2021-02-25,(Other),2021,2,273781.013837534,38928
2021-02-25,Direct,2021,2,189958.516502312,29137
2021-02-25,Display,2021,2,8561.157122326,1864
2021-02-25,Email,2021,2,108.234636054,26
2021-02-25,Organic Search,2021,2,156939.108034951,27969
2021-02-25,Paid Search,2021,2,73177.084505863,12268
2021-02-25,Referral,2021,2,12443.76525147,2391
2021-02-25,Social,2021,2,1066.094099374,228
2021-02-26,(Other),2021,2,267039.067798847,38647
2021-02-26,Direct,2021,2,181857.988717053,28851
2021-02-26,Display,2021,2,8324.989570831,1771
2021-02-26,Email,2021,2,159.230541606,30
2021-02-26,Organic Search,2021,2,148037.403089463,26625
2021-02-26,Paid Search,2021,2,63358.415190206,11434
2021-02-26,Referral,2021,2,11836.901412116,2288
2021-02-26,Social,2021,2,1315.307881001,285
2021-02-27,(Other),2021,2,273421.957143882,39074
2021-02-27,Direct,2021,2,184037.36517452,29054
2021-02-27,Display,2021,2,8485.694731457,1802
2021-02-27,Email,2021,2,91.327819494,17
2021-02-27,Organic Search,2021,2,137339.794787289,25013
2021-02-27,Paid Search,2021,2,64145.626188127,11475
2021-02-27,Referral,2021,2,9344.350710346,1826
2021-02-27,Social,2021,2,888.610774278,200
2021-02-28,(Other),2021,2,271152.445214939,38214
2021-02-28,Direct,2021,2,193824.296361046,29433
2021-02-28,Display,2021,2,8449.143191737,1771
2021-02-28,Email,2021,2,150.002527401,19
2021-02-28,Organic Search,2021,2,135080.829230311,24384
2021-02-28,Paid Search,2021,2,67340.026586956,11707
2021-02-28,Referral,2021,2,9947.570320602,2003
2021-02-28,Social,2021,2,1526.717596682,311
2021-03-01,(Other),2021,3,280911.36697939,40052
2021-03-01,Direct,2021,3,201074.641369891,30801
2021-03-01,Display,2021,3,8711.105880614,1870
2021-03-01,Email,2021,3,121.604843555,23
2021-03-01,Organic Search,2021,3,168947.647555186,29729
2021-03-01,Paid Search,2021,3,70025.046055156,12550
2021-03-01,Referral,2021,3,14793.227155719,2737
2021-03-01,Social,2021,3,1067.816481422,241
2021-03-02,(Other),2021,3,278601.520059681,39350
2021-03-02,Direct,2021,3,201617.302616408,30627
2021-03-02,Display,2021,3,9807.007214176,2087
2021-03-02,Email,2021,3,103.138140716,18
2021-03-02,Organic Search,2021,3,170722.123593198,30090
2021-03-02,Paid Search,2021,3,71210.762074446,12381
2021-03-02,Referral,2021,3,14828.387347622,2799
2021-03-02,Social,2021,3,1199.432351781,259
2021-03-03,(Other),2021,3,290425.427487894,40760
2021-03-03,Direct,2021,3,209223.626535757,31579
2021-03-03,Display,2021,3,8187.847590038,1816
2021-03-03,Email,2021,3,59.149332645,13
2021-03-03,Organic Search,2021,3,174115.395742886,30714
2021-03-03,Paid Search,2021,3,75622.433249647,12839
2021-03-03,Referral,2021,3,14513.677384429,2766
2021-03-03,Social,2021,3,1280.529648985,255
2021-03-04,(Other),2021,3,299848.057288014,40317
2021-03-04,Direct,2021,3,213753.878206817,31687
2021-03-04,Display,2021,3,10762.18062745,2063
2021-03-04,Email,2021,3,127.168621578,28
2021-03-04,Organic Search,2021,3,179976.575382185,31382
2021-03-04,Paid Search,2021,3,73441.809050345,12665
2021-03-04,Referral,2021,3,13416.557824809,2648
2021-03-04,Social,2021,3,1140.04649639,248
2021-03-05,(Other),2021,3,299565.976461528,39808
2021-03-05,Direct,2021,3,208901.039591337,30607
2021-03-05,Display,2021,3,9767.101277845,1853
2021-03-05,Email,2021,3,69.968718167,11
2021-03-05,Organic Search,2021,3,161094.63471385,28486
2021-03-05,Paid Search,2021,3,74728.322078846,12740
2021-03-05,Referral,2021,3,13232.766207919,2605
2021-03-05,Social,2021,3,1000.666053586,223
2021-03-06,(Other),2021,3,302558.960071056,39603
2021-03-06,Direct,2021,3,199130.359068289,29745
2021-03-06,Display,2021,3,9287.203562749,2009
2021-03-06,Email,2021,3,89.973145637,19
2021-03-06,Organic Search,2021,3,145704.923356752,26375
2021-03-06,Paid Search,2021,3,76333.173026471,12556
2021-03-06,Referral,2021,3,9953.753629666,1972
2021-03-06,Social,2021,3,852.629937686,178
2021-03-07,(Other),2021,3,288658.510724685,38744
2021-03-07,Direct,2021,3,204303.986149585,30220
2021-03-07,Display,2021,3,8870.624439975,1838
2021-03-07,Email,2021,3,62.630186311,9
2021-03-07,Organic Search,2021,3,146049.744625955,26229
2021-03-07,Paid Search,2021,3,74988.392186668,12470
2021-03-07,Referral,2021,3,9626.251423631,1926
2021-03-07,Social,2021,3,1151.794289582,229
2021-03-08,(Other),2021,3,301688.289154874,40558
2021-03-08,Direct,2021,3,213401.826516052,31488
2021-03-08,Display,2021,3,9080.72012535,1902
2021-03-08,Email,2021,3,130.593188424,23
2021-03-08,Organic Search,2021,3,181056.479944491,31849
2021-03-08,Paid Search,2021,3,84119.882098282,13492
2021-03-08,Referral,2021,3,13701.617682294,2579
2021-03-08,Social,2021,3,1409.242284073,288
2021-03-09,(Other),2021,3,305134.001517872,39526
2021-03-09,Direct,2021,3,220891.001408124,31931
2021-03-09,Display,2021,3,10616.460828769,2167
2021-03-09,Email,2021,3,129.574567991,24
2021-03-09,Organic Search,2021,3,178512.877146201,31609
2021-03-09,Paid Search,2021,3,78411.500120232,13034
2021-03-09,Referral,2021,3,14363.130306749,2739
2021-03-09,Social,2021,3,1303.23501177,282
2021-03-10,(Other),2021,3,299390.071731922,39724
2021-03-10,Direct,2021,3,209058.982211805,31133
2021-03-10,Display,2021,3,10390.245700353,2151
2021-03-10,Email,2021,3,82.270337271,21
2021-03-10,Organic Search,2021,3,178931.720586439,31463
2021-03-10,Paid Search,2021,3,77414.540225963,12962
2021-03-10,Referral,2021,3,11427.122524224,2316
2021-03-10,Social,2021,3,1623.664872927,337
2021-03-11,(Other),2021,3,293039.089367527,39250
2021-03-11,Direct,2021,3,210896.585557262,30729
2021-03-11,Display,2021,3,9906.971409996,1919
2021-03-11,Email,2021,3,85.680768895,18
2021-03-11,Organic Search,2021,3,170057.395900413,30382
2021-03-11,Paid Search,2021,3,81930.838204325,13466
2021-03-11,Referral,2021,3,12441.350248192,2459
2021-03-11,Social,2021,3,1071.697247964,237
2021-03-12,(Other),2021,3,282368.046164153,38059
2021-03-12,Direct,2021,3,218900.206746906,33021
2021-03-12,Display,2021,3,8784.461882704,1855
2021-03-12,Email,2021,3,102.397309556,18
2021-03-12,Organic Search,2021,3,163088.128483054,29189
2021-03-12,Paid Search,2021,3,79868.508171337,13382
2021-03-12,Referral,2021,3,12665.605093949,2579
2021-03-12,Social,2021,3,1005.65557208,203
2021-03-13,(Other),2021,3,276245.181668911,37353
2021-03-13,Direct,2021,3,193058.178139677,28652
2021-03-13,Display,2021,3,7650.452149271,1577
2021-03-13,Email,2021,3,278.475930617,30
2021-03-13,Organic Search,2021,3,143493.357310688,26174
2021-03-13,Paid Search,2021,3,73933.786442885,12722
2021-03-13,Referral,2021,3,10459.749475135,2093
2021-03-13,Social,2021,3,883.093684146,192
2021-03-14,(Other),2021,3,274740.579129966,36793
2021-03-14,Direct,2021,3,190298.115676239,28598
2021-03-14,Display,2021,3,7914.541928988,1669
2021-03-14,Email,2021,3,275.02863431,23
2021-03-14,Organic Search,2021,3,142368.294722324,25821
2021-03-14,Paid Search,2021,3,76400.682992383,12890
2021-03-14,Referral,2021,3,8492.679563166,1711
2021-03-14,Social,2021,3,1178.369903401,244
2021-03-15,(Other),2021,3,293535.256124761,39528
2021-03-15,Direct,2021,3,210435.684948541,31230
2021-03-15,Display,2021,3,9998.735233687,1961
2021-03-15,Email,2021,3,65.291501294,16
2021-03-15,Organic Search,2021,3,183785.413456842,31978
2021-03-15,Paid Search,2021,3,80976.000429878,13780
2021-03-15,Referral,2021,3,14535.024013258,2760
2021-03-15,Social,2021,3,1496.631032419,321
2021-03-16,(Other),2021,3,279270.79769953,37913
2021-03-16,Direct,2021,3,204061.080796006,30667
2021-03-16,Display,2021,3,10342.821421953,2071
2021-03-16,Email,2021,3,124.947429307,24
2021-03-16,Organic Search,2021,3,180279.086808773,31755
2021-03-16,Paid Search,2021,3,82946.042547265,13800
2021-03-16,Referral,2021,3,13686.589944385,2661
2021-03-16,Social,2021,3,1263.513710275,255
2021-03-17,(Other),2021,3,296413.595120975,38122
2021-03-17,Direct,2021,3,203853.373259682,29939
2021-03-17,Display,2021,3,9294.969106525,1867
2021-03-17,Email,2021,3,68.49755942,15
2021-03-17,Organic Search,2021,3,176264.906526303,30974
2021-03-17,Paid Search,2021,3,78861.87293751,13500
2021-03-17,Referral,2021,3,13955.387965209,2719
2021-03-17,Social,2021,3,1445.202274091,309
2021-03-18,(Other),2021,3,262596.540761845,36428
2021-03-18,Direct,2021,3,199546.067762169,29275
2021-03-18,Display,2021,3,10440.133802386,2187
2021-03-18,Email,2021,3,90.126487922,21
2021-03-18,Organic Search,2021,3,174282.76156644,30517
2021-03-18,Paid Search,2021,3,72932.62817317,12859
2021-03-18,Referral,2021,3,12562.982214019,2514
2021-03-18,Social,2021,3,1328.082329921,281
2021-03-19,(Other),2021,3,277843.039083058,36474
2021-03-19,Direct,2021,3,183380.418967531,28502
2021-03-19,Display,2021,3,9796.149633824,1972
2021-03-19,Email,2021,3,1275.008930356,250
2021-03-19,Organic Search,2021,3,162049.691896303,28740
2021-03-19,Paid Search,2021,3,79521.557460414,12905
2021-03-19,Referral,2021,3,12219.755519948,2383
2021-03-19,Social,2021,3,1181.129754054,251
2021-03-20,(Other),2021,3,259911.795821095,35398
2021-03-20,Direct,2021,3,180562.404119311,27639
2021-03-20,Display,2021,3,8152.5640022,1696
2021-03-20,Email,2021,3,431.911333577,85
2021-03-20,Organic Search,2021,3,139201.306584914,25348
2021-03-20,Paid Search,2021,3,70443.14640772,12325
2021-03-20,Referral,2021,3,9994.165679197,1968
2021-03-20,Social,2021,3,859.766367195,193
2021-03-21,(Other),2021,3,258865.956927231,35220
2021-03-21,Direct,2021,3,179668.420609821,27569
2021-03-21,Display,2021,3,9275.476487864,1854
2021-03-21,Email,2021,3,251.973026946,54
2021-03-21,Organic Search,2021,3,140181.039671153,25551
2021-03-21,Paid Search,2021,3,74355.415102161,12754
2021-03-21,Referral,2021,3,8047.848276544,1611
2021-03-21,Social,2021,3,779.863563094,171
2021-03-22,(Other),2021,3,278951.047938823,37589
2021-03-22,Direct,2021,3,200151.428053259,30001
2021-03-22,Display,2021,3,9328.999865674,1854
2021-03-22,Email,2021,3,321.500470026,73
2021-03-22,Organic Search,2021,3,181005.467395762,31203
2021-03-22,Paid Search,2021,3,84043.023120175,14013
2021-03-22,Referral,2021,3,14568.335657439,2683
2021-03-22,Social,2021,3,1107.021600825,232
2021-03-23,(Other),2021,3,263815.093312478,35792
2021-03-23,Direct,2021,3,207535.234409683,30560
2021-03-23,Display,2021,3,9939.62530926,1964
2021-03-23,Email,2021,3,220.448110717,47
2021-03-23,Organic Search,2021,3,181570.311362069,31883
2021-03-23,Paid Search,2021,3,81144.401317966,13650
2021-03-23,Referral,2021,3,12854.417350585,2491
2021-03-23,Social,2021,3,1675.110856151,361
2021-03-24,(Other),2021,3,270696.770263266,36717
2021-03-24,Direct,2021,3,204656.41622894,30303
2021-03-24,Display,2021,3,10061.573006231,1860
2021-03-24,Email,2021,3,361.759447197,68
2021-03-24,Organic Search,2021,3,179535.880447348,31356
2021-03-24,Paid Search,2021,3,81264.150632141,14044
2021-03-24,Referral,2021,3,12943.674384449,2507
2021-03-24,Social,2021,3,1073.289639623,234
2021-03-25,(Other),2021,3,244570.890558678,34783
2021-03-25,Direct,2021,3,198888.545070711,29571
2021-03-25,Display,2021,3,7985.178064118,1679
2021-03-25,Email,2021,3,243.724319586,45
2021-03-25,Organic Search,2021,3,170388.716475105,30043
2021-03-25,Paid Search,2021,3,74622.745696231,13072
2021-03-25,Referral,2021,3,13101.801984697,2551
2021-03-25,Social,2021,3,1249.017699562,263
2021-03-26,(Other),2021,3,245373.097489205,34727
2021-03-26,Direct,2021,3,185460.10816282,27515
2021-03-26,Display,2021,3,7525.155517567,1698
2021-03-26,Email,2021,3,330.79376177,68
2021-03-26,Organic Search,2021,3,155909.16290099,27990
2021-03-26,Paid Search,2021,3,71067.802255777,12523
2021-03-26,Referral,2021,3,10578.679913276,2126
2021-03-26,Social,2021,3,920.915672011,207
2021-03-27,(Other),2021,3,237025.377514728,33528
2021-03-27,Direct,2021,3,174030.347110257,26433
2021-03-27,Display,2021,3,7076.116812737,1535
2021-03-27,Email,2021,3,145.636492816,31
2021-03-27,Organic Search,2021,3,130467.949522321,23946
2021-03-27,Paid Search,2021,3,69117.527484476,11756
2021-03-27,Referral,2021,3,8621.712485058,1770
2021-03-27,Social,2021,3,632.25569836,137
2021-03-28,(Other),2021,3,247650.079055107,33925
2021-03-28,Direct,2021,3,177477.31756503,27014
2021-03-28,Display,2021,3,7568.38810723,1640
2021-03-28,Email,2021,3,282.024013955,55
2021-03-28,Organic Search,2021,3,134410.354030917,24212
2021-03-28,Paid Search,2021,3,75111.812037043,12396
2021-03-28,Referral,2021,3,7824.739527092,1593
2021-03-28,Social,2021,3,980.632308851,194
2021-03-29,(Other),2021,3,268029.740733043,36578
2021-03-29,Direct,2021,3,196549.937964666,29758
2021-03-29,Display,2021,3,7933.218866611,1694
2021-03-29,Email,2021,3,421.979847726,84
2021-03-29,Organic Search,2021,3,179103.373595987,31330
2021-03-29,Paid Search,2021,3,84377.478596715,13719
2021-03-29,Referral,2021,3,13237.20449886,2606
2021-03-29,Social,2021,3,1085.67426178,214
2021-03-30,(Other),2021,3,260321.79105498,34887
2021-03-30,Direct,2021,3,197716.480351122,29710
2021-03-30,Display,2021,3,10408.039320749,1959
2021-03-30,Email,2021,3,270.519604919,58
2021-03-30,Organic Search,2021,3,177645.382753085,31036
2021-03-30,Paid Search,2021,3,79137.816028994,13109
2021-03-30,Referral,2021,3,12136.828853729,2349
2021-03-30,Social,2021,3,898.376771469,194
2021-03-31,(Other),2021,3,258772.447943756,35564
2021-03-31,Direct,2021,3,199193.309557265,29659
2021-03-31,Display,2021,3,8498.940474675,1803
