date,region,year,month,sumOfLeads
2019-02-04,Selangor,2019,2,216480.802424808
2019-02-04,Terengganu,2019,2,31106.276556314
2019-02-05,,2019,2,10
2019-02-05,Johor,2019,2,66707.230502652
2019-02-05,Kedah,2019,2,36342.924379946
2019-02-05,Kelantan,2019,2,48684.279963458
2019-02-05,Kuala Lumpur,2019,2,112067.970946244
2019-02-05,Labuan,2019,2,434.918578852
2019-02-05,Melaka,2019,2,25505.188123422
2019-02-05,N. Sembilan,2019,2,26610.35343738
2019-02-05,Pahang,2019,2,23820.288209904
2019-02-05,Penang,2019,2,43743.326051636
2019-02-05,Perak,2019,2,32884.466513876
2019-02-05,Perlis,2019,2,3393.294290346
2019-02-05,Putrajaya,2019,2,4950.953425436
2019-02-05,Sabah,2019,2,40401.692436726
2019-02-05,Sarawak,2019,2,12630.586285686
2019-02-05,Selangor,2019,2,191688.888311174
2019-02-05,Terengganu,2019,2,27420.422210046
2019-02-06,,2019,2,12
2019-02-06,Johor,2019,2,74195.182050864
2019-02-06,Kedah,2019,2,38799.625765042
2019-02-06,Kelantan,2019,2,52061.802555858
2019-02-06,Kuala Lumpur,2019,2,128049.64023974
2019-02-06,Labuan,2019,2,530.029867306
2019-02-06,Melaka,2019,2,27636.606229534
2019-02-06,N. Sembilan,2019,2,28318.95342585
2019-02-06,Pahang,2019,2,23415.108063694
2019-02-06,Penang,2019,2,46270.68439136
2019-02-06,Perak,2019,2,37765.727334586
2019-02-06,Perlis,2019,2,3847.335897242
2019-02-06,Putrajaya,2019,2,4992.073528978
2019-02-06,Sabah,2019,2,43876.390152808
2019-02-06,Sarawak,2019,2,14346.048082784
2019-02-06,Selangor,2019,2,217942.999963506
2019-02-06,Terengganu,2019,2,27954.776518914
2019-02-07,,2019,2,10
2019-02-07,Johor,2019,2,86590.037209032
2019-02-07,Kedah,2019,2,44905.904661928
2019-02-07,Kelantan,2019,2,53595.705950342
2019-02-07,Kuala Lumpur,2019,2,157696.648218188
2019-02-07,Labuan,2019,2,319.807349258
2019-02-07,Melaka,2019,2,30624.577689486
2019-02-07,N. Sembilan,2019,2,31678.73643535
2019-02-07,Pahang,2019,2,24475.993873924
2019-02-07,Penang,2019,2,60656.7726213
2019-02-07,Perak,2019,2,41794.774079816
2019-02-07,Perlis,2019,2,3925.420198344
2019-02-07,Putrajaya,2019,2,5349.06191352
2019-02-07,Sabah,2019,2,50914.296847218
2019-02-07,Sarawak,2019,2,19173.714621268
2019-02-07,Selangor,2019,2,280834.283939532
2019-02-07,Terengganu,2019,2,30172.199674882
2019-02-08,,2019,2,8
2019-02-08,Johor,2019,2,88061.488881594
2019-02-08,Kedah,2019,2,40764.343644252
2019-02-08,Kelantan,2019,2,48551.576620028
2019-02-08,Kuala Lumpur,2019,2,156164.034560666
2019-02-08,Labuan,2019,2,461.666581836
2019-02-08,Melaka,2019,2,27719.755705328
2019-02-08,N. Sembilan,2019,2,32395.375446256
2019-02-08,Pahang,2019,2,24879.647234426
2019-02-08,Penang,2019,2,61726.946388262
2019-02-08,Perak,2019,2,39564.9578743
2019-02-08,Perlis,2019,2,3743.499190538
2019-02-08,Putrajaya,2019,2,5191.901160782
2019-02-08,Sabah,2019,2,50215.037998236
2019-02-08,Sarawak,2019,2,17240.183220548
2019-02-08,Selangor,2019,2,274920.733643596
2019-02-08,Terengganu,2019,2,26751.628963562
2019-02-09,,2019,2,20
2019-02-09,Johor,2019,2,82991.285185582
2019-02-09,Kedah,2019,2,41232.097004906
2019-02-09,Kelantan,2019,2,47150.241226834
2019-02-09,Kuala Lumpur,2019,2,148474.92550428
2019-02-09,Labuan,2019,2,495.656565098
2019-02-09,Melaka,2019,2,27806.390384166
2019-02-09,N. Sembilan,2019,2,29892.276579932
2019-02-09,Pahang,2019,2,22044.626352802
2019-02-09,Penang,2019,2,58773.15103269
2019-02-09,Perak,2019,2,37409.827389456
2019-02-09,Perlis,2019,2,3310.40526961
2019-02-09,Putrajaya,2019,2,4884.449473276
2019-02-09,Sabah,2019,2,48513.284584008
2019-02-09,Sarawak,2019,2,16927.365068344
2019-02-09,Selangor,2019,2,251234.193138784
2019-02-09,Terengganu,2019,2,28029.350603096
2019-02-10,,2019,2,10
2019-02-10,Johor,2019,2,85668.351197906
2019-02-10,Kedah,2019,2,43130.073473504
2019-02-10,Kelantan,2019,2,49509.838407996
2019-02-10,Kuala Lumpur,2019,2,143107.809557118
2019-02-10,Labuan,2019,2,365.433081168
2019-02-10,Melaka,2019,2,25406.260540492
2019-02-10,N. Sembilan,2019,2,28047.263989322
2019-02-10,Pahang,2019,2,21696.910489454
2019-02-10,Penang,2019,2,55954.790025758
2019-02-10,Perak,2019,2,34920.080101204
2019-02-10,Perlis,2019,2,3427.836182344
2019-02-10,Putrajaya,2019,2,5663.952475916
2019-02-10,Sabah,2019,2,46669.68909155
2019-02-10,Sarawak,2019,2,17333.85908155
2019-02-10,Selangor,2019,2,248428.756907226
2019-02-10,Terengganu,2019,2,28879.047825438
2019-02-11,,2019,2,12
2019-02-11,Johor,2019,2,99134.354402406
2019-02-11,Kedah,2019,2,43315.865759302
2019-02-11,Kelantan,2019,2,51231.511788868
2019-02-11,Kuala Lumpur,2019,2,186536.135528164
2019-02-11,Labuan,2019,2,506.418633582
2019-02-11,Melaka,2019,2,30016.083591966
2019-02-11,N. Sembilan,2019,2,33812.631359088
2019-02-11,Pahang,2019,2,25361.580731934
2019-02-11,Penang,2019,2,76408.628522092
2019-02-11,Perak,2019,2,40494.443085632
2019-02-11,Perlis,2019,2,3416.336269854
2019-02-11,Putrajaya,2019,2,6186.298754128
2019-02-11,Sabah,2019,2,54388.400380782
2019-02-11,Sarawak,2019,2,20124.630631754
2019-02-11,Selangor,2019,2,320158.452377888
2019-02-11,Terengganu,2019,2,31054.34343777
2019-02-12,,2019,2,6
2019-02-12,Johor,2019,2,96299.659964252
2019-02-12,Kedah,2019,2,41243.56240694
2019-02-12,Kelantan,2019,2,48236.529130246
2019-02-12,Kuala Lumpur,2019,2,180181.097182452
2019-02-12,Labuan,2019,2,467.109887068
2019-02-12,Melaka,2019,2,29315.746825648
2019-02-12,N. Sembilan,2019,2,32677.624586816
2019-02-12,Pahang,2019,2,24339.051055282
2019-02-12,Penang,2019,2,76456.636865018
2019-02-12,Perak,2019,2,37495.685483898
2019-02-12,Perlis,2019,2,3066.318247474
2019-02-12,Putrajaya,2019,2,5731.213400272
2019-02-12,Sabah,2019,2,50678.585101118
2019-02-12,Sarawak,2019,2,19994.442270356
2019-02-12,Selangor,2019,2,303827.776653824
2019-02-12,Terengganu,2019,2,27844.436524632
2019-02-13,,2019,2,2
2019-02-13,Johor,2019,2,94684.660630784
2019-02-13,Kedah,2019,2,39597.236769766
2019-02-13,Kelantan,2019,2,49963.436059778
2019-02-13,Kuala Lumpur,2019,2,174889.544160792
2019-02-13,Labuan,2019,2,580.143267836
2019-02-13,Melaka,2019,2,29328.084862714
2019-02-13,N. Sembilan,2019,2,32234.245236992
2019-02-13,Pahang,2019,2,25614.699537692
2019-02-13,Penang,2019,2,69490.999371516
2019-02-13,Perak,2019,2,39566.874059508
2019-02-13,Perlis,2019,2,3390.639509272
2019-02-13,Putrajaya,2019,2,5849.89412382
2019-02-13,Sabah,2019,2,51696.893238838
2019-02-13,Sarawak,2019,2,20669.338613902
2019-02-13,Selangor,2019,2,297068.399676274
2019-02-13,Terengganu,2019,2,30427.33733835
2019-02-14,Johor,2019,2,93727.393486962
2019-02-14,Kedah,2019,2,42618.053853262
2019-02-14,Kelantan,2019,2,47843.258829916
2019-02-14,Kuala Lumpur,2019,2,173913.69671899
2019-02-14,Labuan,2019,2,397.088658222
2019-02-14,Melaka,2019,2,28009.006404412
2019-02-14,N. Sembilan,2019,2,33109.948361896
2019-02-14,Pahang,2019,2,24844.901972918
2019-02-14,Penang,2019,2,74062.68655519
2019-02-14,Perak,2019,2,39864.2994482
2019-02-14,Perlis,2019,2,3630.31125027
2019-02-14,Putrajaya,2019,2,5800.464604304
2019-02-14,Sabah,2019,2,51844.093015368
2019-02-14,Sarawak,2019,2,20638.815885626
2019-02-14,Selangor,2019,2,296196.835290694
2019-02-14,Terengganu,2019,2,27758.131122274
2019-02-15,Johor,2019,2,89938.92179169
2019-02-15,Kedah,2019,2,39132.012492324
2019-02-15,Kelantan,2019,2,47099.187737986
2019-02-15,Kuala Lumpur,2019,2,166651.446900964
2019-02-15,Labuan,2019,2,317.86979666
2019-02-15,Melaka,2019,2,28202.776325536
2019-02-15,N. Sembilan,2019,2,29167.269883964
2019-02-15,Pahang,2019,2,22931.338199024
2019-02-15,Penang,2019,2,66587.773389766
2019-02-15,Perak,2019,2,37127.621375278
2019-02-15,Perlis,2019,2,3115.95004026
2019-02-15,Putrajaya,2019,2,4937.190459118
2019-02-15,Sabah,2019,2,47767.661578114
2019-02-15,Sarawak,2019,2,19240.945176752
2019-02-15,Selangor,2019,2,279123.453440454
2019-02-15,Terengganu,2019,2,26070.143681154
2019-02-16,Johor,2019,2,87714.403733868
2019-02-16,Kedah,2019,2,37859.31380519
2019-02-16,Kelantan,2019,2,49192.892025186
2019-02-16,Kuala Lumpur,2019,2,149824.661358084
2019-02-16,Labuan,2019,2,453.002240834
2019-02-16,Melaka,2019,2,27509.514260828
2019-02-16,N. Sembilan,2019,2,26641.300699388
2019-02-16,Pahang,2019,2,22014.395233278
2019-02-16,Penang,2019,2,59654.561106752
2019-02-16,Perak,2019,2,35767.354698456
2019-02-16,Perlis,2019,2,3102.899504052
2019-02-16,Putrajaya,2019,2,5332.265662794
2019-02-16,Sabah,2019,2,46808.87610061
2019-02-16,Sarawak,2019,2,19906.495497728
2019-02-16,Selangor,2019,2,258347.497716056
2019-02-16,Terengganu,2019,2,27178.772158768
2019-02-17,Johor,2019,2,90176.991414598
2019-02-17,Kedah,2019,2,40801.03343372
2019-02-17,Kelantan,2019,2,47276.710999174
2019-02-17,Kuala Lumpur,2019,2,151620.0476389
2019-02-17,Labuan,2019,2,354.133390082
2019-02-17,Melaka,2019,2,27010.013105158
2019-02-17,N. Sembilan,2019,2,29539.687168468
2019-02-17,Pahang,2019,2,21020.886802224
2019-02-17,Penang,2019,2,59772.975185494
2019-02-17,Perak,2019,2,35097.664087774
2019-02-17,Perlis,2019,2,3023.50792378
2019-02-17,Putrajaya,2019,2,4478.21704527
2019-02-17,Sabah,2019,2,42942.053079212
2019-02-17,Sarawak,2019,2,18650.726845366
2019-02-17,Selangor,2019,2,254154.542996924
2019-02-17,Terengganu,2019,2,27668.210615258
2019-02-18,Johor,2019,2,97146.053550848
2019-02-18,Kedah,2019,2,42629.31732643
2019-02-18,Kelantan,2019,2,51692.70348836
2019-02-18,Kuala Lumpur,2019,2,190653.653611892
2019-02-18,Labuan,2019,2,453.465146006
2019-02-18,Melaka,2019,2,32174.13145369
2019-02-18,N. Sembilan,2019,2,37939.893465466
2019-02-18,Pahang,2019,2,26781.880791902
2019-02-18,Penang,2019,2,76850.440531482
2019-02-18,Perak,2019,2,43011.587757674
2019-02-18,Perlis,2019,2,3560.343407402
2019-02-18,Putrajaya,2019,2,6274.914624924
2019-02-18,Sabah,2019,2,52117.520784184
2019-02-18,Sarawak,2019,2,20773.614380012
2019-02-18,Selangor,2019,2,335003.663008752
2019-02-18,Terengganu,2019,2,28878.920434348
2019-02-19,Johor,2019,2,92531.133461842
2019-02-19,Kedah,2019,2,42773.08934194
2019-02-19,Kelantan,2019,2,50321.626376906
2019-02-19,Kuala Lumpur,2019,2,187534.33853347
2019-02-19,Labuan,2019,2,381.967369274
2019-02-19,Melaka,2019,2,31476.85096899
2019-02-19,N. Sembilan,2019,2,35617.664795572
2019-02-19,Pahang,2019,2,25116.503479556
2019-02-19,Penang,2019,2,70692.068042806
2019-02-19,Perak,2019,2,38448.088967566
2019-02-19,Perlis,2019,2,3448.568747304
2019-02-19,Putrajaya,2019,2,5942.465555606
2019-02-19,Sabah,2019,2,48985.96095398
2019-02-19,Sarawak,2019,2,19550.851839174
2019-02-19,Selangor,2019,2,321165.145411666
2019-02-19,Terengganu,2019,2,27424.741868424
2019-02-20,Johor,2019,2,91847.214221108
2019-02-20,Kedah,2019,2,39711.846827658
2019-02-20,Kelantan,2019,2,45980.46235478
2019-02-20,Kuala Lumpur,2019,2,178220.844256978
2019-02-20,Labuan,2019,2,544.238671792
2019-02-20,Melaka,2019,2,29381.686989162
2019-02-20,N. Sembilan,2019,2,31020.702259612
2019-02-20,Pahang,2019,2,24330.488216432
2019-02-20,Penang,2019,2,74137.069231138
2019-02-20,Perak,2019,2,37785.741166508
2019-02-20,Perlis,2019,2,3191.357995446
2019-02-20,Putrajaya,2019,2,5374.616046072
2019-02-20,Sabah,2019,2,47299.80000579
2019-02-20,Sarawak,2019,2,18959.736605272
2019-02-20,Selangor,2019,2,298611.090742332
2019-02-20,Terengganu,2019,2,24366.181483708
2019-02-21,Johor,2019,2,89492.773317586
2019-02-21,Kedah,2019,2,39792.429165254
2019-02-21,Kelantan,2019,2,47201.22755676
2019-02-21,Kuala Lumpur,2019,2,173379.078639736
2019-02-21,Labuan,2019,2,527.928248304
2019-02-21,Melaka,2019,2,29894.86514938
2019-02-21,N. Sembilan,2019,2,31231.836291442
2019-02-21,Pahang,2019,2,23008.139764772
2019-02-21,Penang,2019,2,73712.36567817
2019-02-21,Perak,2019,2,37691.810423714
2019-02-21,Perlis,2019,2,3291.499512986
2019-02-21,Putrajaya,2019,2,5198.860453366
2019-02-21,Sabah,2019,2,49268.487769064
2019-02-21,Sarawak,2019,2,20953.111834838
2019-02-21,Selangor,2019,2,298107.993033526
2019-02-21,Terengganu,2019,2,24451.574649674
2019-02-22,,2019,2,2
2019-02-22,Johor,2019,2,85728.092212246
2019-02-22,Kedah,2019,2,37500.7143293
2019-02-22,Kelantan,2019,2,44536.501833734
2019-02-22,Kuala Lumpur,2019,2,161422.478730944
2019-02-22,Labuan,2019,2,411.02287373
2019-02-22,Melaka,2019,2,27415.944443312
2019-02-22,N. Sembilan,2019,2,27629.39592272
2019-02-22,Pahang,2019,2,22049.54183532
2019-02-22,Penang,2019,2,67559.075305942
2019-02-22,Perak,2019,2,34867.853279286
2019-02-22,Perlis,2019,2,3309.554030332
2019-02-22,Putrajaya,2019,2,7468.708622034
2019-02-22,Sabah,2019,2,45495.288523562
2019-02-22,Sarawak,2019,2,18344.264723386
2019-02-22,Selangor,2019,2,277462.901901562
2019-02-22,Terengganu,2019,2,22962.379515212
2019-02-23,Johor,2019,2,85665.182754
2019-02-23,Kedah,2019,2,38161.035982494
2019-02-23,Kelantan,2019,2,45803.160132832
2019-02-23,Kuala Lumpur,2019,2,144355.353271052
2019-02-23,Labuan,2019,2,363.699184244
2019-02-23,Melaka,2019,2,26250.398322816
2019-02-23,N. Sembilan,2019,2,24396.313997306
2019-02-23,Pahang,2019,2,22511.511531462
2019-02-23,Penang,2019,2,57781.21589041
2019-02-23,Perak,2019,2,33458.907446146
2019-02-23,Perlis,2019,2,3035.675607072
2019-02-23,Putrajaya,2019,2,4976.067301354
2019-02-23,Sabah,2019,2,43556.14691467
2019-02-23,Sarawak,2019,2,18046.600604326
2019-02-23,Selangor,2019,2,247983.01346393
2019-02-23,Terengganu,2019,2,26237.636054622
2019-02-24,Johor,2019,2,84318.71607887
2019-02-24,Kedah,2019,2,39699.733349112
2019-02-24,Kelantan,2019,2,44783.323112958
2019-02-24,Kuala Lumpur,2019,2,144995.781720088
2019-02-24,Labuan,2019,2,358.337936388
2019-02-24,Melaka,2019,2,24999.696655034
2019-02-24,N. Sembilan,2019,2,26052.027561292
2019-02-24,Pahang,2019,2,21051.906318214
2019-02-24,Penang,2019,2,58897.356272582
2019-02-24,Perak,2019,2,35300.300231444
2019-02-24,Perlis,2019,2,3417.465028352
2019-02-24,Putrajaya,2019,2,5428.287119668
2019-02-24,Sabah,2019,2,46414.574126432
2019-02-24,Sarawak,2019,2,18344.467196292
2019-02-24,Selangor,2019,2,244813.056203956
2019-02-24,Terengganu,2019,2,28362.139769466
2019-02-25,Johor,2019,2,94142.326338408
2019-02-25,Kedah,2019,2,42319.598526958
2019-02-25,Kelantan,2019,2,47012.815303572
2019-02-25,Kuala Lumpur,2019,2,186556.856149696
2019-02-25,Labuan,2019,2,517.329623582
2019-02-25,Melaka,2019,2,30951.311308408
2019-02-25,N. Sembilan,2019,2,32874.539745168
2019-02-25,Pahang,2019,2,24442.059783764
2019-02-25,Penang,2019,2,75808.83603265
2019-02-25,Perak,2019,2,41233.215153646
2019-02-25,Perlis,2019,2,3808.366661824
2019-02-25,Putrajaya,2019,2,8905.036083334
2019-02-25,Sabah,2019,2,54283.271646534
2019-02-25,Sarawak,2019,2,20702.883209722
2019-02-25,Selangor,2019,2,319989.959620282
2019-02-25,Terengganu,2019,2,27947.04697052
2019-02-26,Johor,2019,2,94457.738720382
2019-02-26,Kedah,2019,2,42075.657142914
2019-02-26,Kelantan,2019,2,46705.027918242
2019-02-26,Kuala Lumpur,2019,2,178411.947960398
2019-02-26,Labuan,2019,2,449.130879604
2019-02-26,Melaka,2019,2,30418.565401934
2019-02-26,N. Sembilan,2019,2,32203.706965974
2019-02-26,Pahang,2019,2,24890.307473768
2019-02-26,Penang,2019,2,75302.953556834
2019-02-26,Perak,2019,2,37568.280816374
2019-02-26,Perlis,2019,2,3510.845755706
2019-02-26,Putrajaya,2019,2,7551.754531526
2019-02-26,Sabah,2019,2,49608.64648398
2019-02-26,Sarawak,2019,2,20357.610295556
2019-02-26,Selangor,2019,2,306348.717709418
2019-02-26,Terengganu,2019,2,27374.009973846
2019-02-27,Johor,2019,2,92446.122019824
2019-02-27,Kedah,2019,2,39178.217426798
2019-02-27,Kelantan,2019,2,43747.844693284
2019-02-27,Kuala Lumpur,2019,2,170987.41493908
2019-02-27,Labuan,2019,2,382.391059792
2019-02-27,Melaka,2019,2,29255.761710594
2019-02-27,N. Sembilan,2019,2,29724.279685482
2019-02-27,Pahang,2019,2,24700.093877096
2019-02-27,Penang,2019,2,73457.075175376
2019-02-27,Perak,2019,2,38044.390972566
2019-02-27,Perlis,2019,2,3185.147206264
2019-02-27,Putrajaya,2019,2,6380.674955694
2019-02-27,Sabah,2019,2,50811.937288566
2019-02-27,Sarawak,2019,2,19837.854449948
2019-02-27,Selangor,2019,2,297786.596559328
2019-02-27,Terengganu,2019,2,25147.718403722
2019-02-28,Johor,2019,2,87882.139177024
2019-02-28,Kedah,2019,2,38828.751284494
2019-02-28,Kelantan,2019,2,42923.842300488
2019-02-28,Kuala Lumpur,2019,2,169534.549112046
2019-02-28,Labuan,2019,2,571.56006709
2019-02-28,Melaka,2019,2,29655.233255666
2019-02-28,N. Sembilan,2019,2,30925.218077788
2019-02-28,Pahang,2019,2,23059.807141496
2019-02-28,Penang,2019,2,70736.926397318
2019-02-28,Perak,2019,2,38151.8426651
2019-02-28,Perlis,2019,2,3743.642722468
2019-02-28,Putrajaya,2019,2,5967.292507068
2019-02-28,Sabah,2019,2,50825.111455004
2019-02-28,Sarawak,2019,2,19100.486828284
2019-02-28,Selangor,2019,2,295010.603573664
2019-02-28,Terengganu,2019,2,24538.862335758
2019-03-01,Johor,2019,3,88275.332214526
2019-03-01,Kedah,2019,3,36626.112920474
2019-03-01,Kelantan,2019,3,43594.154926932
2019-03-01,Kuala Lumpur,2019,3,161780.8057205
2019-03-01,Labuan,2019,3,564.304406414
2019-03-01,Melaka,2019,3,27840.353792148
2019-03-01,N. Sembilan,2019,3,29431.905575398
2019-03-01,Pahang,2019,3,22359.59549406
2019-03-01,Penang,2019,3,70688.80192111
2019-03-01,Perak,2019,3,41500.786189676
2019-03-01,Perlis,2019,3,3200.640842512
2019-03-01,Putrajaya,2019,3,5498.588020614
2019-03-01,Sabah,2019,3,50662.25689994
2019-03-01,Sarawak,2019,3,17994.613677856
2019-03-01,Selangor,2019,3,273631.916305532
2019-03-01,Terengganu,2019,3,23550.261463446
2019-03-02,Johor,2019,3,83892.56662766
2019-03-02,Kedah,2019,3,36164.253435008
2019-03-02,Kelantan,2019,3,43475.134321622
2019-03-02,Kuala Lumpur,2019,3,145121.76022776
2019-03-02,Labuan,2019,3,533.961520488
2019-03-02,Melaka,2019,3,25476.151299284
2019-03-02,N. Sembilan,2019,3,27875.640145998
2019-03-02,Pahang,2019,3,22195.034547352
2019-03-02,Penang,2019,3,63380.589084356
2019-03-02,Perak,2019,3,36275.753543274
2019-03-02,Perlis,2019,3,3016.609265624
2019-03-02,Putrajaya,2019,3,4810.616179532
2019-03-02,Sabah,2019,3,46531.553980552
2019-03-02,Sarawak,2019,3,16812.266281838
2019-03-02,Selangor,2019,3,243931.872908136
2019-03-02,Terengganu,2019,3,25279.471401728
2019-03-03,Johor,2019,3,86236.285741786
2019-03-03,Kedah,2019,3,37973.034679154
2019-03-03,Kelantan,2019,3,44263.826338188
2019-03-03,Kuala Lumpur,2019,3,139095.109757938
2019-03-03,Labuan,2019,3,307.653997214
2019-03-03,Melaka,2019,3,25798.197712276
2019-03-03,N. Sembilan,2019,3,28576.762429848
2019-03-03,Pahang,2019,3,21253.81187444
2019-03-03,Penang,2019,3,57536.291727262
2019-03-03,Perak,2019,3,33176.682306952
2019-03-03,Perlis,2019,3,2839.132615708
2019-03-03,Putrajaya,2019,3,4788.722183786
2019-03-03,Sabah,2019,3,43745.651058594
2019-03-03,Sarawak,2019,3,16811.00205679
2019-03-03,Selangor,2019,3,229783.958774938
2019-03-03,Terengganu,2019,3,25217.581907702
2019-03-04,Johor,2019,3,95013.773334194
2019-03-04,Kedah,2019,3,39676.309779026
2019-03-04,Kelantan,2019,3,44724.444764428
2019-03-04,Kuala Lumpur,2019,3,174068.41730441
2019-03-04,Labuan,2019,3,334.679746824
2019-03-04,Melaka,2019,3,30676.600241252
2019-03-04,N. Sembilan,2019,3,32653.491663144
2019-03-04,Pahang,2019,3,24245.42199361
2019-03-04,Penang,2019,3,74119.001283118
2019-03-04,Perak,2019,3,37524.430222486
2019-03-04,Perlis,2019,3,3391.124025282
2019-03-04,Putrajaya,2019,3,6272.002272866
2019-03-04,Sabah,2019,3,50257.647988948
2019-03-04,Sarawak,2019,3,18650.69514985
2019-03-04,Selangor,2019,3,299280.37540108
2019-03-04,Terengganu,2019,3,25186.488932158
2019-03-05,Johor,2019,3,89330.68280652
2019-03-05,Kedah,2019,3,37947.538863948
2019-03-05,Kelantan,2019,3,44860.604207032
2019-03-05,Kuala Lumpur,2019,3,170292.629172778
2019-03-05,Labuan,2019,3,444.95504109
2019-03-05,Melaka,2019,3,30704.278393918
2019-03-05,N. Sembilan,2019,3,33744.063083526
2019-03-05,Pahang,2019,3,23237.868986784
2019-03-05,Penang,2019,3,74118.494694346
2019-03-05,Perak,2019,3,37603.67790664
2019-03-05,Perlis,2019,3,2891.562233462
2019-03-05,Putrajaya,2019,3,5834.261967044
2019-03-05,Sabah,2019,3,51424.060818428
2019-03-05,Sarawak,2019,3,19324.470488834
2019-03-05,Selangor,2019,3,292661.717433718
2019-03-05,Terengganu,2019,3,25734.657426096
2019-03-06,Johor,2019,3,91676.085824102
2019-03-06,Kedah,2019,3,37518.781492186
2019-03-06,Kelantan,2019,3,43339.042407984
2019-03-06,Kuala Lumpur,2019,3,169254.042277938
2019-03-06,Labuan,2019,3,486.72905676
2019-03-06,Melaka,2019,3,28117.218345988
2019-03-06,N. Sembilan,2019,3,31097.251014828
2019-03-06,Pahang,2019,3,23352.891916182
2019-03-06,Penang,2019,3,73188.04164488
2019-03-06,Perak,2019,3,37303.585186314
2019-03-06,Perlis,2019,3,3551.141524538
2019-03-06,Putrajaya,2019,3,6594.133291438
2019-03-06,Sabah,2019,3,49368.417407344
2019-03-06,Sarawak,2019,3,19027.839428178
2019-03-06,Selangor,2019,3,289116.50404404
2019-03-06,Terengganu,2019,3,27235.410775346
2019-03-07,,2019,3,8
2019-03-07,Johor,2019,3,95694.417871958
2019-03-07,Kedah,2019,3,39125.802193502
2019-03-07,Kelantan,2019,3,44077.791807566
2019-03-07,Kuala Lumpur,2019,3,172400.004030302
2019-03-07,Labuan,2019,3,462.305445764
2019-03-07,Melaka,2019,3,27920.830266962
2019-03-07,N. Sembilan,2019,3,30295.088284056
2019-03-07,Pahang,2019,3,23744.111520364
2019-03-07,Penang,2019,3,72928.752811428
2019-03-07,Perak,2019,3,37682.51957647
2019-03-07,Perlis,2019,3,3589.23458661
2019-03-07,Putrajaya,2019,3,5874.616399398
2019-03-07,Sabah,2019,3,49756.602633394
2019-03-07,Sarawak,2019,3,18874.245332278
2019-03-07,Selangor,2019,3,288556.001219516
2019-03-07,Terengganu,2019,3,26790.126938426
2019-03-08,,2019,3,2
2019-03-08,Johor,2019,3,85833.47837017
2019-03-08,Kedah,2019,3,36327.540119904
2019-03-08,Kelantan,2019,3,42984.95111476
2019-03-08,Kuala Lumpur,2019,3,153148.096262186
2019-03-08,Labuan,2019,3,459.291042796
